8	120	3485	-
8	120	1025	-
8	1343	6293	-
8	1247	2300	-
8	120	4492	-
8	120	4291	-
8	1307	403	-
8	1482	4501	+
8	120	3279	-
8	1114	1656	-
8	8	4340	+
8	1343	3861	-
8	829	2582	-
8	1316	2095	+
8	1307	378	-
8	8	4302	+
8	829	1118	-
8	1062	108	-
8	1343	2200	-
8	829	2329	-
8	893	107	-
8	1154	698	-
8	1291	731	+
8	1343	4275	-
8	137	115	+
8	1343	106	-
8	120	2941	-
8	1074	102	+
8	1343	2032	-
8	1672	2321	-
8	1307	3444	-
8	1154	745	-
8	120	2828	-
8	1114	1551	-
8	173	1685	+
8	1343	1768	-
8	1672	4753	-
9	9	15501	-
9	9	3762	-
9	9	3758	-
9	1293	3724	-
9	1258	114	-
10	923	5249	+
10	10	25678	-
10	1534	4019	+
10	10	14455	-
10	1534	13482	-
10	923	5082	-
10	1016	2486	-
10	177	12932	+
10	923	10641	-
10	1016	2507	+
10	1534	4050	-
10	226	4941	-
10	1447	1734	+
10	1447	1724	-
10	1447	1798	-
10	177	4680	-
10	937	4276	+
10	226	6189	+
10	1967	2087	+
10	177	3963	-
10	1447	1725	+
10	937	5758	-
10	1447	1798	-
10	10	6145	+
10	1447	1734	+
10	1447	1725	+
10	1628	8882	-
10	10	6144	+
10	1447	1810	-
10	1447	1726	-
10	226	6166	+
10	1447	1867	+
10	1940	2089	-
10	1447	1904	+
10	1447	1815	-
10	1447	1798	-
10	1534	3657	+
10	1124	1937	+
10	1447	1838	+
10	177	4923	+
10	1447	1904	-
10	1447	1452	+
10	1447	1980	-
10	1447	1624	-
10	1447	1734	+
10	1447	1373	-
10	1447	1626	+
10	1447	1680	-
10	1447	1697	+
10	1940	2188	+
10	1000	1846	+
10	1940	2180	+
10	1447	1861	-
10	1447	1640	+
10	1447	1875	+
10	1447	1847	-
10	1124	2277	-
10	1837	4147	-
10	177	1651	+
10	1447	1654	+
10	1719	3434	-
10	1447	1817	-
10	1719	3081	+
10	1447	1797	-
10	1126	1389	+
10	1016	1789	+
10	1447	1544	+
10	162	1210	-
10	1447	1708	+
10	1447	1099	+
10	1628	3165	+
10	1967	1468	-
10	1124	1748	-
10	1837	2909	+
10	1126	838	-
10	1058	2435	+
10	1534	3582	-
10	1447	1249	+
10	237	3179	+
10	237	1616	-
10	1151	1309	-
10	1447	733	-
10	1447	1241	+
10	1447	1781	+
10	1628	803	+
10	1151	2671	+
10	1719	2878	-
10	162	3566	+
10	923	2094	+
10	1151	476	-
10	1151	1050	+
10	1628	1708	-
10	937	1661	-
10	1447	1694	-
10	1447	1463	-
10	1837	2034	+
10	1447	1688	+
10	1151	3014	+
10	237	1094	+
10	1967	2059	-
10	1447	1072	-
10	923	290	-
10	1447	749	-
10	162	903	+
10	1659	811	-
11	1281	17253	+
11	1252	14610	+
11	1259	11158	-
11	1259	9573	+
11	1652	8990	+
11	11	5113	-
11	1281	2318	-
11	1259	1326	+
11	1259	785	-
11	1652	1647	+
11	1652	826	-
12	1162	21113	-
12	1952	15568	+
12	1928	9505	-
12	1021	9819	+
12	1069	19984	+
12	238	13762	-
12	238	8500	+
12	1069	6154	-
12	1592	1411	+
12	1799	4232	+
12	1799	4133	-
12	1952	904	-
12	1030	3914	+
12	1148	476	-
13	1296	23752	-
13	1602	13991	-
13	1602	9505	+
13	13	15304	-
13	1602	7501	+
13	1296	7172	+
13	1582	4243	-
13	1602	2827	-
13	1582	4648	+
13	1432	515	-
13	1432	402	+
13	1634	4714	+
14	173	4467	+
14	173	3212	+
14	173	3090	+
14	1482	2066	+
14	1343	6537	-
14	173	753	+
14	1482	4582	+
14	1482	4621	+
14	1343	6213	-
14	1343	362	-
14	1482	419	+
14	1343	6209	-
14	1482	4629	+
14	1220	5519	-
14	1985	10213	+
14	1527	7057	-
14	1482	2281	+
14	1459	162	+
14	1757	161	-
14	1733	158	+
14	1757	158	+
14	1307	1997	-
14	1917	139	+
14	1248	6991	+
14	173	525	+
15	15	21151	-
15	1457	19972	+
15	257	20246	+
15	1457	10368	-
15	257	10346	-
15	15	6416	+
15	15	6416	+
15	1410	8505	+
16	1795	15122	+
16	223	5867	-
16	1914	3670	-
16	1720	2953	+
16	1900	2039	+
16	1960	1901	+
16	1684	3470	+
16	1502	2312	-
16	16	18572	+
16	16	18371	+
16	1771	1557	-
16	1571	246	-
16	1493	396	-
16	223	521	-
17	1740	17657	-
17	1973	6170	+
17	1973	6085	+
17	1973	6239	-
17	1973	6290	-
17	1973	6135	+
17	1973	6132	-
17	1973	4730	-
17	1875	7947	-
17	1875	1034	+
17	1714	9309	+
17	1536	1555	-
18	18	27269	-
19	1675	20541	-
19	1979	13578	+
19	267	5002	-
19	267	1612	+
19	19	3402	-
19	1675	2104	+
19	267	3383	+
19	1651	1391	+
19	1651	1596	+
19	1651	2552	-
19	1979	1328	-
19	19	24129	+
19	19	24125	+
19	267	1494	-
20	196	1905	+
20	196	2106	-
20	196	2394	+
20	196	2333	-
20	196	2023	-
20	196	210	+
21	21	9223	-
22	263	1023	+
22	263	399	+
23	1901	350	-
24	24	19132	-
24	24	17278	+
24	24	3300	+
24	24	1194	+
24	24	146	-
24	24	139	-
24	24	3407	+
24	24	129	+
24	24	114	+
24	24	129	+
24	24	129	+
25	25	749	-
28	1049	27405	+
28	1140	18177	-
28	832	10076	+
28	604	22045	-
28	101	9500	-
28	1147	10961	-
28	346	15908	-
28	316	12807	-
28	1800	8140	+
28	527	14150	+
28	316	9369	+
28	1216	3707	+
28	1598	2639	-
28	301	3308	-
28	1216	5119	-
28	1598	1300	+
28	301	1140	+
28	1216	1165	-
28	527	2890	-
28	1859	11582	-
29	29	21269	-
29	507	15100	+
29	987	9384	+
29	987	18474	-
29	987	9469	+
29	987	9274	-
29	507	10295	-
29	507	5773	+
29	507	5731	-
29	1150	554	-
29	1150	508	+
29	1150	446	+
29	1150	185	-
29	1658	1438	-
29	875	6278	+
30	1170	17771	+
30	662	15850	-
30	1210	15453	-
30	1170	4757	-
30	96	6930	+
30	196	1537	-
30	20	5190	-
30	196	1610	+
30	502	5869	+
30	1507	8133	+
30	881	1741	+
30	51	240	+
30	1832	3305	+
30	196	682	+
30	1242	3391	-
31	1531	4000	+
31	1531	6576	-
31	1790	1199	-
31	896	9022	+
31	1116	1772	-
31	1609	941	+
31	1266	839	-
31	1546	3147	-
31	1519	285	+
31	134	749	-
32	1121	5774	-
32	1121	5401	+
32	1339	5879	+
32	1013	5485	-
32	1601	3475	+
32	466	2617	-
32	513	3520	-
32	1168	2400	-
32	1168	2129	+
32	538	5457	-
32	1789	2318	+
32	1601	2941	-
32	525	2984	-
32	519	1903	+
32	513	1211	+
32	513	2266	-
32	1013	2261	-
32	1386	1594	-
32	1669	413	-
32	1789	1674	+
32	158	1371	+
32	467	193	+
32	485	3482	-
32	143	487	+
32	968	359	+
32	1670	9021	+
32	958	1345	-
32	238	814	-
32	1604	2325	-
32	49	708	+
32	1513	3953	-
32	1590	1142	+
32	1751	6017	+
32	888	1409	+
32	1546	3338	-
32	1474	6665	+
32	1104	320	+
32	1470	530	+
32	942	2502	+
32	736	2776	+
32	1855	9405	+
32	1842	573	-
32	1858	137	+
32	1953	9635	-
32	1883	4600	-
32	582	129	+
32	1095	129	+
32	639	1446	-
32	651	129	+
32	1722	129	+
32	492	129	+
32	1325	128	+
32	398	128	+
32	556	128	-
32	399	4110	+
32	832	7932	+
32	1863	125	+
32	1346	9083	-
32	525	133	-
32	1962	2451	+
32	1815	2798	+
32	1057	5340	-
32	1428	119	-
32	633	5390	+
32	1932	2900	+
32	1188	117	+
32	1792	117	-
32	623	117	-
32	708	117	-
32	873	508	+
32	1804	8527	+
32	881	2611	+
32	561	1279	+
32	1013	525	+
32	1740	116	-
32	1293	8682	-
32	1851	7774	+
32	1218	2722	-
32	555	106	-
32	1227	8767	-
32	1354	8244	-
32	1595	6266	+
32	128	3963	+
32	928	6855	-
32	312	4219	-
33	1902	7525	+
33	447	6316	-
33	1733	8273	-
33	894	7544	+
33	447	6550	+
33	1884	7965	+
33	41	8277	-
33	1366	3879	-
33	881	3905	+
33	702	4434	+
33	1627	6749	+
33	595	3720	+
33	1693	4415	+
33	1811	4218	-
33	913	2882	+
33	746	3843	+
33	1135	3043	-
33	1062	2174	+
33	227	4251	+
33	1747	4138	+
33	447	1529	+
33	954	1605	+
33	447	1684	-
33	770	2507	+
33	27	3001	+
33	125	3181	+
33	954	1235	-
33	1062	1494	+
33	1480	743	+
33	878	841	-
33	589	1972	+
33	429	669	-
33	429	443	+
33	1785	1404	-
33	1981	223	+
33	571	788	+
33	429	1130	-
33	1256	975	-
34	1661	406	-
34	120	443	+
34	1984	435	+
34	120	428	+
34	1291	230	-
34	959	443	-
34	120	505	+
34	120	362	+
34	120	343	+
34	959	391	-
34	959	352	-
34	959	330	-
34	1672	252	+
34	120	319	+
34	120	304	+
34	737	184	+
34	985	292	-
34	120	391	+
34	354	309	-
34	1984	414	+
34	1307	494	+
34	52	413	+
34	1661	437	-
34	959	164	-
34	1672	159	+
34	1984	499	+
34	1307	426	+
34	1718	253	+
34	1307	446	+
34	1672	196	+
34	1661	211	-
34	1984	230	+
34	1307	424	+
34	1672	363	+
34	1715	428	+
34	74	195	+
34	1307	488	+
34	1672	123	+
34	52	159	+
34	1291	494	-
34	1307	114	+
34	1672	469	+
34	959	139	-
35	1207	16879	-
35	1556	14872	-
35	1556	11626	+
35	936	11445	-
35	1589	7935	+
35	1267	13288	+
35	550	8278	-
35	796	4628	-
35	200	3237	+
35	1753	6753	-
35	587	14647	-
35	200	3322	+
35	200	3338	+
35	200	3389	-
35	200	3354	-
35	200	2412	+
35	200	3248	+
35	200	3251	-
35	200	3136	-
35	1054	5831	+
35	200	3108	-
35	587	7679	+
35	200	3252	+
35	200	2864	-
35	1337	2692	-
35	421	3210	+
35	1753	1296	-
35	1753	598	-
35	1054	572	-
36	1347	22076	+
36	1277	14227	-
36	1277	13818	+
36	1072	6469	-
36	1892	16002	-
36	500	9058	-
36	500	4344	+
36	1347	3794	-
36	1347	2530	-
36	1347	2783	+
36	500	5188	+
36	36	5210	-
37	37	5834	-
37	1032	1087	-
37	1380	1477	+
37	1579	1456	+
37	1524	1160	-
37	1505	1375	+
37	215	1985	+
37	1032	856	+
37	98	668	+
37	1876	1217	+
37	1579	1060	-
37	1115	1473	-
37	1380	931	-
37	149	656	+
37	149	714	-
37	215	1971	-
37	1305	528	-
37	1295	275	+
37	453	180	-
37	884	449	+
37	1935	415	-
38	38	35582	-
38	834	17157	-
38	834	17858	+
38	1690	9040	+
38	1211	8940	-
38	1690	7393	-
38	1211	8067	+
38	1211	7016	-
38	1211	6475	+
38	834	4594	-
38	1211	3267	+
38	834	4550	+
38	1211	2062	-
38	917	1233	-
39	39	21251	-
39	1870	13443	-
39	1870	10208	+
39	39	4072	-
40	1100	17231	-
40	1597	13485	-
40	1597	16144	+
40	1404	13639	+
40	725	8076	-
40	591	5688	+
40	1688	6777	+
40	1422	3788	+
40	219	1963	+
40	782	2380	-
40	1688	2105	-
40	193	5736	+
40	1688	1163	+
40	782	2341	+
40	782	2026	-
40	782	1761	-
40	782	2027	+
40	782	1906	+
40	782	2261	-
40	725	1137	+
40	1100	2073	+
40	782	1174	+
40	40	12886	+
40	40	12884	+
40	782	1069	+
40	1688	2647	+
40	1404	3751	+
40	1541	6654	-
41	1902	14444	-
41	1733	14497	+
41	1366	12616	+
41	894	18977	-
41	1884	18232	-
41	1627	14350	-
41	881	3415	-
41	702	4446	-
41	746	3423	-
41	1693	4315	-
41	595	3222	-
41	913	3496	-
41	1811	4273	+
41	1747	4402	-
41	1135	2668	+
41	1062	2243	-
41	1480	1161	-
41	227	4532	-
41	27	2857	-
41	770	2115	-
41	125	3352	-
41	1062	4075	-
41	571	905	-
41	589	1949	-
41	1913	4339	+
41	894	530	+
41	429	730	+
41	878	830	+
41	429	595	+
41	1910	18668	+
41	429	476	-
42	1015	15536	-
42	1272	4020	+
42	505	7348	-
42	1272	1282	+
42	1548	4557	+
42	1297	1564	+
42	1272	11283	+
42	1434	4029	-
42	1015	1523	-
42	1272	4975	+
42	1434	1304	-
42	1434	3075	-
42	556	13051	-
42	1232	4283	+
42	1674	8954	-
42	1272	933	+
42	1272	1062	+
42	556	3042	-
42	432	11831	-
42	1297	3131	+
42	1297	3071	+
42	1272	919	+
42	1434	873	-
42	1224	1107	+
42	42	1281	+
42	1674	917	-
42	1434	4775	-
42	1232	1087	+
42	42	1280	+
42	1272	713	+
42	1232	1116	+
42	1346	8860	+
42	1015	993	-
42	1272	2806	+
42	1003	6635	+
42	1272	2598	+
42	1232	880	+
42	1434	1564	-
42	1224	1283	+
42	1297	4865	+
42	1548	1191	+
42	42	1182	+
42	42	1180	+
42	1232	2845	+
42	1297	2893	+
42	1548	919	+
42	1434	973	-
42	1015	941	-
42	15	1799	+
42	1434	1564	-
42	1015	1298	-
42	1272	472	+
42	1232	4848	+
42	42	1024	+
42	1224	867	+
42	1674	772	-
42	1548	2649	+
42	1232	1544	+
42	1272	806	+
42	592	1867	-
42	42	1022	+
42	946	902	+
42	1272	1027	+
42	556	9336	-
42	1272	713	+
42	1272	2269	+
42	1224	695	+
42	1015	913	-
42	1224	732	+
42	1548	1432	+
42	1297	1132	+
42	1232	500	+
42	1232	2749	+
42	1554	789	+
42	1674	872	-
42	1434	737	-
42	1677	884	+
42	1232	889	+
42	556	921	-
42	1548	2816	+
42	1272	554	+
42	556	761	-
42	1548	927	+
42	1434	707	-
42	1015	520	-
42	1554	772	+
42	1548	1087	+
42	1434	602	-
42	1434	590	-
42	556	732	-
42	1548	1415	+
42	556	694	-
42	946	759	+
42	1548	745	+
42	1548	835	+
42	1554	549	+
42	1272	2425	+
42	1272	908	+
42	1434	2398	-
42	556	804	-
42	1677	764	+
42	265	671	-
42	556	771	-
42	1548	1216	+
42	1297	526	+
42	1272	496	+
42	1272	988	+
42	1224	4732	+
42	1297	2372	+
42	42	11521	+
42	556	731	-
42	1554	430	+
42	1272	408	+
42	1224	534	+
42	556	1390	-
42	1272	907	+
42	940	526	-
42	940	669	-
42	1618	506	+
42	1015	2045	-
42	265	1013	-
42	1548	687	+
42	1434	444	-
42	1272	2114	+
42	265	692	-
42	1548	2340	+
42	265	582	-
42	1015	514	-
42	1297	722	+
42	1297	925	+
42	265	646	-
42	181	5842	-
42	42	11497	+
42	1015	534	-
42	1224	1662	+
42	1272	306	+
42	1434	395	-
42	1441	13557	+
42	556	664	-
42	1232	623	+
42	946	543	+
42	1297	919	+
42	556	948	-
42	946	682	+
42	556	7121	-
42	1548	371	+
42	1434	389	-
42	1434	692	-
42	1674	471	-
42	1663	9277	+
42	940	5450	-
42	946	3991	+
42	1272	456	+
43	872	13947	+
43	146	15410	-
43	1420	11115	+
43	1420	9963	-
43	1454	14010	+
43	146	9709	+
43	872	7796	-
43	1420	6213	-
43	1617	9264	-
43	436	7223	+
43	436	3650	-
43	1617	6787	+
43	1454	2414	-
43	1454	456	-
43	1617	314	-
43	1595	8690	-
44	44	14038	-
44	1463	6579	-
44	1463	6181	+
44	1463	7159	+
44	1463	6971	-
44	1227	1514	+
44	1227	1613	-
44	1227	1070	-
44	1227	1072	+
44	545	7922	+
44	1523	6369	-
44	974	4716	-
44	1908	16188	-
44	1396	8044	+
45	45	37943	-
45	1457	15333	+
45	1457	15331	-
45	15	9234	+
45	257	12699	+
45	15	9233	-
45	257	13160	-
45	592	7796	+
45	592	7410	-
45	592	7389	-
45	592	7341	+
45	45	3368	-
45	1457	1459	-
45	45	38525	+
45	15	1532	-
45	45	1602	+
45	1669	1563	-
45	1669	1503	+
45	45	1596	+
45	592	1438	+
45	257	1304	-
45	45	20694	+
45	592	880	-
45	45	2332	+
45	45	11801	+
45	592	225	+
45	257	262	-
45	45	271	-
45	257	191	-
45	257	206	+
45	1457	178	-
45	45	194	+
45	1457	181	-
45	592	174	+
45	45	193	+
45	45	228	-
45	45	199	-
45	1875	141	-
45	362	138	+
45	1875	141	-
45	45	197	-
45	1779	5888	+
45	1875	139	-
45	1457	163	-
45	45	189	-
45	1457	163	-
45	1875	111	-
45	45	188	-
45	1875	136	-
45	1875	112	+
45	257	153	-
45	257	153	+
45	1124	3451	+
45	1656	108	+
45	1363	100	-
45	1457	214	-
45	592	146	-
45	257	133	-
46	46	17185	-
46	18	14998	+
46	128	5035	+
46	128	5127	-
46	18	8093	-
46	18	3804	-
46	18	2346	+
46	606	2008	-
47	47	24122	-
47	1095	9436	-
47	1095	9501	+
47	585	12777	+
47	585	12668	-
47	1829	1319	-
47	1829	1316	+
47	585	7311	+
47	585	3282	-
47	585	6970	-
47	585	2699	+
47	703	14836	-
47	1202	9754	-
47	126	4200	+
47	13	3480	-
47	1910	5943	+
47	1867	7518	-
47	478	3456	+
48	398	23119	-
48	161	18904	+
48	1765	13551	-
48	1629	20139	-
48	1274	10106	-
48	1331	7598	+
48	1274	9427	+
48	398	8523	+
48	1312	7696	+
48	1765	4688	+
48	1629	8319	+
48	1274	10040	-
48	1882	12656	-
48	161	3534	-
48	518	3585	+
48	1312	5175	-
48	48	16875	-
48	1312	3549	-
48	836	6721	-
48	1882	4428	+
48	161	3326	+
48	932	3822	+
48	161	2602	-
48	1629	1042	+
48	48	6243	+
48	731	1002	+
48	48	6276	+
48	1312	230	-
48	1878	8274	-
49	817	8055	-
49	1416	2158	+
49	1097	2549	+
49	1218	1873	+
50	1333	18357	+
50	426	14597	+
50	1333	3606	-
50	1018	3557	+
50	640	455	+
50	426	1807	-
50	50	730	-
50	1333	636	-
51	1242	17198	+
51	502	12825	-
51	1170	5937	+
51	96	6549	+
51	1170	6126	-
51	96	6896	-
51	96	4012	-
51	51	3514	-
51	1170	1741	+
51	1170	1709	-
51	1242	1455	-
51	96	1686	+
51	502	1652	+
51	196	606	+
51	196	624	-
51	196	567	-
51	196	416	-
51	20	648	+
51	196	601	+
51	196	573	-
51	196	357	-
51	196	397	+
51	196	318	+
51	1031	6010	-
52	1984	1245	+
52	120	1043	+
52	120	1107	+
52	1984	881	+
52	690	841	+
52	1343	917	+
52	120	670	+
52	745	893	-
52	929	498	-
52	1291	1087	-
52	1672	1163	+
52	120	980	+
52	1984	1129	+
52	120	438	+
52	1343	523	+
52	120	1107	+
52	1343	820	+
52	737	474	+
52	737	654	+
52	8	272	-
52	1291	809	-
52	1343	668	+
52	1672	775	+
52	52	5208	+
52	1291	750	-
52	737	587	+
52	1672	438	+
52	985	583	-
52	829	1008	+
52	1661	406	-
52	1661	271	-
52	120	625	+
52	959	356	-
52	1897	639	+
52	1672	723	+
52	120	797	+
52	1343	1006	+
52	737	783	+
52	1984	278	+
52	1307	363	+
52	1718	723	+
52	1291	438	-
52	959	377	-
52	173	1112	-
52	1307	374	+
52	1282	434	+
52	1291	560	-
52	737	819	+
52	959	443	-
52	1672	531	+
52	1984	343	+
52	1897	800	+
52	1482	820	-
52	1247	542	+
52	1307	322	+
52	52	476	+
52	1661	351	-
52	120	797	+
52	1661	703	-
52	1672	682	+
52	1307	476	+
52	985	555	-
52	8	287	-
52	1718	656	+
52	551	242	+
52	120	759	+
52	1291	408	-
52	120	569	+
52	1482	1102	-
52	959	797	-
52	1661	332	-
52	1307	354	+
52	1672	611	+
52	959	301	-
52	1930	330	+
52	419	184	+
52	1661	665	-
52	690	470	+
52	1482	1147	-
52	1307	204	+
52	1661	400	-
52	1672	802	+
52	1146	360	+
52	237	671	+
52	959	188	-
52	1672	135	+
52	551	402	+
52	737	628	+
52	1661	333	-
52	1718	797	+
52	1661	541	-
52	52	5161	+
52	1146	323	+
52	1307	532	+
52	1307	683	+
52	1482	594	-
52	120	759	+
52	1661	772	-
52	1494	375	+
52	1307	238	+
52	120	323	+
53	749	13318	+
53	1098	12595	-
53	1098	7707	+
53	1596	8325	-
53	471	10956	+
53	1520	2966	+
53	1520	2935	-
53	136	11551	+
53	136	11106	-
53	471	1517	-
53	53	5975	+
53	53	5620	+
53	53	131	+
53	633	130	-
53	458	128	-
53	53	384	+
53	53	110	+
53	1098	350	+
53	749	338	+
53	53	100	+
54	1547	12864	+
54	497	4763	-
54	970	5095	-
54	970	5157	+
54	1547	829	-
54	497	598	+
54	122	2399	-
54	647	14774	-
54	1689	9974	-
54	1543	2077	-
55	1847	13898	-
55	420	17619	-
55	1847	6052	+
55	862	9607	-
55	420	4941	+
55	1999	734	+
55	1999	726	-
55	628	2206	-
55	1806	2811	+
55	1313	7089	+
55	1199	7696	+
55	144	168	+
56	623	12768	-
56	1486	12393	+
56	1486	8786	-
56	56	10074	-
57	759	17871	+
57	57	17634	-
57	759	7891	-
57	130	10484	+
57	178	9387	+
57	1176	3402	+
57	178	6508	-
57	130	7700	-
57	1408	13863	-
57	130	1608	-
58	58	40475	-
58	84	17985	+
58	84	17856	-
58	1616	10238	-
58	1616	10178	+
58	1332	19752	+
58	1332	20218	-
58	892	13008	-
58	892	12422	+
58	699	10265	+
58	699	10275	-
58	699	10858	-
58	699	11011	+
58	1247	12877	+
58	1247	12890	-
58	84	4600	-
58	519	5009	+
58	519	6015	-
58	1964	6149	-
58	1964	6081	+
58	84	3462	+
58	1789	5877	-
58	1789	5072	+
58	268	455	-
58	268	475	+
58	58	6646	+
58	58	6646	+
58	1772	12890	-
59	1939	20909	+
59	1428	18588	-
59	798	15866	+
59	1002	15420	-
59	678	17103	-
59	1655	13402	+
59	249	10942	-
59	1832	10508	-
59	1428	9618	+
59	1939	9870	-
59	1102	13081	-
59	1832	8014	+
59	1314	6505	+
59	1102	1465	+
59	88	2217	+
59	505	10369	+
60	1661	2312	-
60	1661	634	-
60	120	2510	+
60	1672	1902	+
60	120	2391	+
60	959	601	-
60	120	2248	+
60	959	1618	-
60	1661	1821	-
60	120	1886	+
60	120	2565	+
60	1672	2726	+
60	1661	2754	-
60	120	2697	+
60	1661	2248	-
60	1661	2648	-
60	1661	2399	-
60	1661	1895	-
60	959	642	-
60	1984	2426	+
60	120	2210	+
60	1672	2231	+
60	1661	2633	-
60	690	1961	+
60	1672	2726	+
60	540	2248	+
60	1672	2461	+
60	120	2293	+
60	1984	2316	+
60	727	508	+
60	1661	2064	-
60	1307	694	+
60	1661	577	-
60	120	523	+
60	120	1959	+
60	1307	2299	+
60	985	526	-
60	1715	554	+
60	1897	161	+
60	120	1849	+
60	120	476	+
60	120	2733	+
60	737	774	+
60	737	694	+
60	1672	440	+
60	120	502	+
60	1307	690	+
60	1661	2246	-
60	690	601	+
60	985	511	-
60	1661	201	-
60	1672	2356	+
60	1897	443	+
60	1984	140	+
60	1661	248	-
60	959	590	-
60	959	1934	-
60	120	479	+
60	1718	697	+
60	120	525	+
60	120	493	+
60	1718	470	+
60	1291	670	-
60	1672	161	+
60	985	473	-
60	120	124	+
60	1307	254	+
60	1984	134	+
60	1897	463	+
60	1661	694	-
60	1307	402	+
60	551	130	+
60	17	81	-
60	1343	2558	+
60	829	2565	+
60	1718	116	+
60	1661	104	-
60	1343	692	+
60	1661	217	-
60	540	801	+
61	140	11938	-
61	483	4030	+
61	1041	11743	+
61	483	2049	-
61	22	10513	+
61	1041	2405	-
61	852	1020	-
61	1148	1853	+
61	6	1634	-
61	852	838	+
61	111	1609	-
61	1038	1663	+
61	969	1472	-
61	98	508	+
61	822	973	+
61	1414	610	-
62	6	1606	+
62	844	1438	+
62	62	1638	+
62	206	516	+
62	62	1632	+
62	6	865	+
62	1260	1576	+
62	1510	300	+
62	1926	764	+
62	989	712	+
62	206	553	+
62	1794	727	+
62	581	381	-
62	1974	448	+
62	1137	782	+
62	1137	194	+
62	1137	651	+
62	6	1476	+
62	1926	1480	+
62	1260	919	+
62	1494	406	+
63	1231	2902	+
63	1725	2105	-
64	1014	18778	-
64	1243	9296	-
64	1960	9855	+
64	1778	18870	-
64	1552	22215	-
64	1431	10426	+
64	1243	4085	+
64	700	19685	-
64	64	8228	-
64	1014	2136	+
64	1530	7340	+
64	1960	3099	-
64	1530	7918	-
64	1014	10793	+
64	700	2237	+
64	1778	1072	+
64	1194	1563	+
64	1431	3177	-
64	1194	4112	-
64	1105	371	-
64	1530	832	+
64	700	3498	+
64	587	1350	-
64	1359	10102	-
64	521	11378	+
65	695	3118	-
65	695	2990	+
65	1534	2270	+
65	1079	2090	+
65	923	2621	+
65	739	1978	+
65	786	1988	-
65	177	2208	-
65	237	1992	-
65	226	2236	-
65	1058	1238	-
