72	79	1928.0	+
72	176	3099.0	+
72	279	9042.0	+
72	319	9058.0	+
72	645	5650.0	+
72	666	9058.0	+
72	707	2479.0	+
72	721	9058.0	+
72	795	2642.0	+
72	804	1220.0	+
72	883	8774.0	+
73	245	3282.0	+
73	273	3326.0	+
73	287	2927.0	+
73	299	3497.0	+
73	461	3074.0	+
73	494	5597.0	+
73	620	6469.0	+
73	653	2133.0	+
73	697	6172.0	+
73	735	8709.0	+
73	814	5726.0	+
73	895	1198.0	+
73	929	1170.0	+
73	946	2885.0	+
74	188	12949.0	+
74	401	12311.0	+
74	680	11585.0	+
74	757	11843.0	+
74	914	11467.0	+
75	100	5897.0	+
75	527	4359.0	+
75	613	5897.0	+
75	633	1993.0	+
75	755	6806.0	+
75	808	2477.0	+
75	872	5897.0	+
75	931	6130.0	+
75	959	2335.0	+
76	210	1738.0	+
76	442	8938.0	+
76	454	8938.0	+
76	465	8938.0	+
76	539	2666.0	+
76	811	8938.0	+
76	897	8931.0	+
77	256	10036.0	+
77	292	10754.0	+
77	781	10253.0	+
77	799	9875.0	+
77	803	1202.0	+
77	913	10425.0	+
78	172	6975.0	+
78	344	10305.0	+
78	402	4799.0	+
78	512	10305.0	+
78	788	10305.0	+
78	924	10305.0	+
78	944	10305.0	+
79	72	1953.0	+
79	176	10419.0	+
79	279	4532.0	+
79	319	3846.0	+
79	645	11432.0	+
79	666	3492.0	+
79	707	9925.0	+
79	721	7667.0	+
79	795	11234.0	+
79	804	10679.0	+
79	883	7622.0	+
80	399	11643.0	+
80	475	12278.0	+
80	730	12599.0	+
80	764	1240.0	+
80	839	11536.0	+
80	952	14227.0	+
81	107	1417.0	+
81	197	7625.0	+
81	213	5196.0	+
81	216	7625.0	+
81	361	7625.0	+
81	548	5700.0	+
81	607	7625.0	+
81	705	7625.0	+
81	771	6483.0	+
81	934	7483.0	+
81	974	2945.0	+
82	33	7091.0	+
82	305	7292.0	+
82	324	8051.0	+
82	648	8247.0	+
82	709	8925.0	+
82	737	8558.0	+
82	753	9021.0	+
82	858	7557.0	+
82	906	7581.0	+
82	987	8436.0	+
83	14	5529.0	+
83	117	7705.0	+
83	225	8714.0	+
83	252	9802.0	+
83	254	5528.0	+
83	364	12773.0	+
83	413	12869.0	+
83	414	12849.0	+
83	473	1820.0	+
83	526	5503.0	+
83	589	5519.0	+
83	591	12657.0	+
83	605	5106.0	+
83	682	8744.0	+
83	710	8716.0	+
83	754	5203.0	+
83	798	2839.0	+
83	879	6921.0	+
83	973	12830.0	+
84	132	5619.0	+
84	277	8497.0	+
84	431	8497.0	+
84	474	8497.0	+
84	503	6777.0	+
84	658	8497.0	+
84	787	6421.0	+
84	871	5968.0	+
84	882	8497.0	+
85	23	1693.0	+
85	258	4205.0	+
85	316	1315.0	+
85	329	10563.0	+
85	407	1470.0	+
85	448	10331.0	+
85	467	9149.0	+
85	636	10671.0	+
85	826	6328.0	+
85	843	5210.0	+
85	865	2484.0	+
85	885	10878.0	+
85	975	10959.0	+
86	177	8237.0	+
86	402	8237.0	+
86	767	7994.0	+
86	818	8116.0	+
86	829	7994.0	+
87	140	1275.0	+
87	253	7966.0	+
87	408	8162.0	+
87	425	2048.0	+
87	490	8231.0	+
87	594	4831.0	+
87	603	6034.0	+
87	654	8045.0	+
87	708	8164.0	+
87	907	7114.0	+
87	966	1866.0	+
87	994	5000.0	+
88	69	9409.0	+
88	119	3271.0	+
88	178	1729.0	+
88	194	14928.0	+
88	355	14359.0	+
88	516	3284.0	+
88	625	14995.0	+
88	696	13503.0	+
88	749	13453.0	+
88	820	3361.0	+
88	833	3448.0	+
88	933	3448.0	+
88	988	3321.0	+
89	169	5132.0	+
89	257	6642.0	+
89	298	8682.0	+
89	315	6847.0	+
89	416	8625.0	+
89	447	8497.0	+
89	478	6528.0	+
89	644	8479.0	+
89	773	8553.0	+
89	806	8716.0	+
89	825	8724.0	+
90	192	2656.0	+
90	316	2656.0	+
90	363	2664.0	+
90	407	2454.0	+
90	424	2602.0	+
90	595	2669.0	+
90	899	2663.0	+
91	238	1343.0	+
91	245	1324.0	+
91	299	1324.0	+
91	929	1324.0	+
91	946	1335.0	+
92	275	7879.0	+
92	389	7886.0	+
92	507	7858.0	+
92	540	7306.0	+
92	815	7888.0	+
93	456	6137.0	+
93	561	7288.0	+
93	653	7171.0	+
93	802	7130.0	+
93	852	7160.0	+
93	942	7081.0	+
94	281	7216.0	+
94	418	7287.0	+
94	554	7221.0	+
94	565	7291.0	+
94	732	7291.0	+
95	221	8441.0	+
95	261	1473.0	+
95	296	8441.0	+
95	323	8312.0	+
95	366	1977.0	+
95	415	8474.0	+
95	501	8441.0	+
95	690	8441.0	+
96	258	1759.0	+
96	316	4434.0	+
96	363	1141.0	+
96	407	4437.0	+
96	420	1139.0	+
96	424	4434.0	+
96	467	4434.0	+
96	595	1331.0	+
96	664	4435.0	+
96	722	3793.0	+
96	842	4516.0	+
96	865	3932.0	+
96	899	4434.0	+
97	104	4279.0	+
97	137	2535.0	+
97	173	2959.0	+
97	182	2641.0	+
97	500	2598.0	+
97	523	11345.0	+
97	530	8221.0	+
97	601	11012.0	+
97	642	10657.0	+
97	663	10911.0	+
97	733	6859.0	+
97	759	2673.0	+
97	800	8234.0	+
97	862	11342.0	+
97	886	5132.0	+
97	945	3493.0	+
97	948	11141.0	+
97	961	5689.0	+
97	964	7593.0	+
97	968	4384.0	+
98	266	6801.0	+
98	438	6801.0	+
98	483	6801.0	+
98	711	6801.0	+
98	910	6802.0	+
99	3	6856.0	+
99	167	1847.0	+
99	234	1847.0	+
99	282	1847.0	+
99	285	9178.0	+
99	302	7944.0	+
99	338	9178.0	+
99	349	8991.0	+
99	352	1847.0	+
99	478	1397.0	+
99	581	9178.0	+
99	592	9178.0	+
99	609	9178.0	+
99	717	1715.0	+
99	794	1273.0	+
99	861	1847.0	+
99	923	3428.0	+
99	986	2091.0	+
100	75	5748.0	+
100	527	9973.0	+
100	613	9927.0	+
100	633	8810.0	+
100	755	8640.0	+
100	808	9543.0	+
100	872	7166.0	+
100	931	6325.0	+
100	959	9572.0	+
101	426	8772.0	+
101	538	8772.0	+
101	577	8772.0	+
101	679	8772.0	+
101	937	8772.0	+
102	262	12380.0	+
102	477	11784.0	+
102	493	12936.0	+
102	527	1318.0	+
102	613	4262.0	+
102	616	10426.0	+
102	630	9860.0	+
102	633	4141.0	+
102	755	3712.0	+
102	808	1641.0	+
103	450	7008.0	+
103	463	7008.0	+
103	543	7008.0	+
103	544	7008.0	+
103	638	7008.0	+
103	924	6683.0	+
104	97	4364.0	+
104	523	5312.0	+
104	530	6251.0	+
104	601	6264.0	+
104	642	6246.0	+
104	663	6250.0	+
104	800	6263.0	+
104	862	5617.0	+
104	948	5573.0	+
104	964	6272.0	+
105	259	8248.0	+
105	396	8249.0	+
105	420	8248.0	+
105	629	8249.0	+
105	722	8249.0	+
106	202	1692.0	+
106	273	1803.0	+
106	287	1692.0	+
106	461	1694.0	+
106	494	1681.0	+
106	895	1799.0	+
107	25	3825.0	+
107	81	1347.0	+
107	197	1652.0	+
107	213	1087.0	+
107	216	2417.0	+
107	334	10801.0	+
107	361	1632.0	+
107	391	6300.0	+
107	548	8680.0	+
107	607	8544.0	+
107	705	6386.0	+
107	715	3225.0	+
107	724	6108.0	+
107	770	7188.0	+
107	771	8679.0	+
107	824	7645.0	+
107	869	6269.0	+
107	934	8983.0	+
107	974	8680.0	+
108	113	3482.0	+
108	150	6729.0	+
108	153	4352.0	+
108	308	6739.0	+
108	364	1108.0	+
108	371	6736.0	+
108	372	6729.0	+
108	473	5705.0	+
108	519	3659.0	+
108	563	6692.0	+
108	574	2663.0	+
108	581	3448.0	+
108	590	5792.0	+
108	751	6737.0	+
108	798	5214.0	+
108	879	6575.0	+
108	923	3413.0	+
108	939	3538.0	+
108	973	3225.0	+
108	986	3494.0	+
109	232	7927.0	+
109	260	7919.0	+
109	373	7919.0	+
109	383	7919.0	+
109	487	7919.0	+
110	125	6187.0	+
110	131	2260.0	+
110	196	4146.0	+
110	233	7000.0	+
110	240	8945.0	+
110	313	6449.0	+
110	336	9505.0	+
110	390	7000.0	+
110	430	6439.0	+
110	498	1261.0	+
110	499	9145.0	+
110	698	7000.0	+
110	741	9075.0	+
110	780	7003.0	+
110	791	11871.0	+
110	849	3029.0	+
110	905	6946.0	+
111	180	2645.0	+
111	341	8628.0	+
111	531	8628.0	+
111	608	2148.0	+
111	637	8628.0	+
111	678	8628.0	+
111	817	8628.0	+
111	953	8628.0	+
112	35	2758.0	+
112	379	3679.0	+
112	412	3598.0	+
112	472	3841.0	+
112	635	3740.0	+
112	665	3841.0	+
112	693	3845.0	+
112	722	1000.0	+
112	868	2997.0	+
112	912	3864.0	+
112	922	3858.0	+
113	108	3416.0	+
113	338	1236.0	+
113	519	12654.0	+
113	550	5281.0	+
113	574	11641.0	+
113	581	8925.0	+
113	592	1962.0	+
113	923	11631.0	+
113	939	11595.0	+
113	986	12324.0	+
114	542	7164.0	+
114	670	7063.0	+
114	672	7169.0	+
114	892	7061.0	+
114	995	7168.0	+
115	0	5133.0	+
115	15	3984.0	+
115	157	1621.0	+
115	246	1418.0	+
115	250	8045.0	+
115	306	18299.0	+
115	312	4677.0	+
115	327	6834.0	+
115	360	5947.0	+
115	367	2951.0	+
115	370	4066.0	+
115	471	4984.0	+
115	495	6101.0	+
115	504	1487.0	+
115	506	13254.0	+
115	508	6321.0	+
115	513	3474.0	+
115	599	3255.0	+
115	606	3496.0	+
115	631	7450.0	+
115	634	1238.0	+
115	738	1313.0	+
115	743	1638.0	+
115	821	1621.0	+
115	904	1611.0	+
116	180	6777.0	+
116	531	3437.0	+
116	608	6790.0	+
116	637	1690.0	+
116	674	6738.0	+
116	938	6469.0	+
116	953	6779.0	+
117	14	4715.0	+
117	83	7551.0	+
117	153	1986.0	+
117	225	9393.0	+
117	252	9393.0	+
117	254	4594.0	+
117	364	9393.0	+
117	372	1892.0	+
117	413	7876.0	+
117	414	7850.0	+
117	473	3337.0	+
117	526	4568.0	+
117	589	4592.0	+
117	590	2069.0	+
117	591	8398.0	+
117	605	4206.0	+
117	682	9393.0	+
117	710	9393.0	+
117	754	4298.0	+
117	798	4225.0	+
117	879	8481.0	+
117	973	8841.0	+
118	9	6555.0	+
118	40	1952.0	+
118	214	6410.0	+
118	445	6481.0	+
118	466	4628.0	+
118	486	1783.0	+
118	560	7004.0	+
118	578	7004.0	+
118	596	4834.0	+
118	667	5452.0	+
118	837	7103.0	+
118	949	7004.0	+
118	1001	6996.0	+
119	88	3024.0	+
119	516	14688.0	+
119	582	5854.0	+
119	820	16654.0	+
119	833	16654.0	+
119	933	12796.0	+
119	988	16225.0	+
120	141	3170.0	+
120	178	3844.0	+
120	267	3948.0	+
120	311	3948.0	+
120	369	3316.0	+
120	380	3302.0	+
120	433	3844.0	+
120	626	3948.0	+
120	650	3942.0	+
120	681	4021.0	+
120	936	4040.0	+
121	17	5555.0	+
121	204	8321.0	+
121	314	6592.0	+
121	557	6639.0	+
121	568	3980.0	+
121	617	8321.0	+
121	640	8321.0	+
121	701	2299.0	+
121	813	8321.0	+
121	857	8321.0	+
121	991	8303.0	+
122	201	6676.0	+
122	535	6676.0	+
122	547	6676.0	+
122	715	6676.0	+
122	747	6677.0	+
123	158	1426.0	+
123	209	1426.0	+
123	226	2517.0	+
123	229	2517.0	+
123	375	2513.0	+
123	646	1414.0	+
123	675	2517.0	+
123	874	2518.0	+
123	909	1426.0	+
123	926	2518.0	+
123	998	2518.0	+
124	343	3131.0	+
124	510	7436.0	+
124	541	7437.0	+
124	552	7436.0	+
124	740	7426.0	+
124	844	7455.0	+
124	962	2393.0	+
125	110	6050.0	+
125	131	4690.0	+
125	196	6971.0	+
125	233	8088.0	+
125	313	8932.0	+
125	390	8932.0	+
125	430	8932.0	+
125	498	4123.0	+
125	698	8932.0	+
125	780	8932.0	+
125	791	3559.0	+
125	849	5859.0	+
125	905	8932.0	+
126	409	10104.0	+
126	520	9291.0	+
126	819	9380.0	+
126	908	10104.0	+
126	928	9525.0	+
127	284	8726.0	+
127	514	8726.0	+
127	610	8726.0	+
127	655	6693.0	+
127	702	8726.0	+
127	809	8726.0	+
128	393	7812.0	+
128	792	7717.0	+
128	920	7808.0	+
128	941	7810.0	+
128	997	7810.0	+
129	50	1947.0	+
129	239	2169.0	+
129	362	1949.0	+
129	564	2185.0	+
129	603	1088.0	+
129	623	2173.0	+
129	763	2178.0	+
129	835	2162.0	+
129	935	1947.0	+
129	979	1946.0	+
129	984	2175.0	+
130	227	1195.0	+
130	294	1119.0	+
130	394	1110.0	+
130	439	1110.0	+
130	851	1111.0	+
131	110	2324.0	+
131	125	4973.0	+
131	196	11081.0	+
131	233	11518.0	+
131	313	4984.0	+
131	390	4981.0	+
131	430	9382.0	+
131	498	10586.0	+
131	698	4981.0	+
131	780	7011.0	+
131	849	11583.0	+
